run_id,molecule_hash,final_score,qed_score,toxicity_label,score_method
cycle2_10k,0bab2db42843ac795f4ed03d9b62c2aaa8daa32702b8cc331812e08007b8fba6,-44.134895,0.2316986125162005,0.0,xgboost
cycle2_10k,50c81fe15cea0300d1f6f413bb26864565d4741acb55088b56606b885f790962,-42.556835,0.2378707657589658,0.0,xgboost
cycle2_10k,a867a21f914e81a1571cae6633b97ef254651448cef946bdae9be43e7dbb4c0b,-37.50477,0.2192247880185456,0.0,xgboost
cycle2_10k,ae107e9968405e7d022d9acd261882682b6e92b141f04f1018bae34d94682503,-43.885117,0.386100955454207,0.0,xgboost
cycle2_10k,9d6e5398ebd7df1ad69c7bda2b1900400209d33f117a368d99edb6d148c28b78,-34.317223,0.1727081338118687,0.0,xgboost
cycle2_10k,b0af475419117bf5a5bcff52e9e0181c0ed8eae7e6fc831954fec919f9b760f2,-39.731796,0.3754877193695196,0.0,xgboost
cycle2_10k,05dd74bf374a5138daaaf526c9fd504f9f86f8a411ae9ffb55d44ee033addc01,-33.353382,0.3370051029982536,0.0,xgboost
cycle2_10k,bd04c6f7aae1fcf0c89b7e7f269c679caa1f4ad20d3f54bbf1439e514604e0bb,-43.04689,0.2840971033381887,0.0,xgboost
cycle2_10k,5d7687a4223542c9eca3666c98f79e5a607888010795d7efeb426236a9ca265a,-39.259583,0.2138136213686189,0.0,xgboost
cycle2_10k,237cfb311ec610cf1cf48bcdf7dc5500f6cd7fcc428f1b751a5e4e3354c5d2ea,-35.303814,0.4400792569717782,0.0,xgboost
cycle2_10k,b2ee33a75e06396c0848bf64a78a3a8d3152682b0ee9d0b6d8186624f7e2c96e,-35.303123,0.3013660452709242,0.0,xgboost
cycle2_10k,e688988a1aa89f4685523829a81506c8fad64a2569c5585252a65b2a434f4473,-33.47528,0.7351724678460824,0.0,xgboost
cycle2_10k,b4b1c0be046ec3c3e0eea9b403fd5fbf7106eb76ccb64e8ee325dc4954a6de85,-35.049633,0.2293856350332626,0.0,xgboost
cycle2_10k,b094fc69ae1e9f0840f62e7bbd3692330de15e5b24460e9f20af486affa57221,-32.540344,0.7656681236257291,0.0,xgboost
cycle2_10k,4722c02591c3bfd4eb118ae40ed047e68905c5394e82f35935379c04ec9b304a,-34.473648,0.2340462707137264,0.0,xgboost
cycle2_10k,bcf4f1b52df1a85a2c13f6e1219489f5a419642c5552dd1d9c061616b4a1f28b,-39.05468,0.1852196787998968,0.0,xgboost
cycle2_10k,17c593630074252d6336fa2117232bb8c4d07d9e05ce60bdfa2faa3dd5b7ef6b,-30.69017,0.2983741115875297,0.0,xgboost
cycle2_10k,fb587c513a71c830381ebb40382ea2ea6abc434cc9d9ddf4703e4984a6277dda,-33.232433,0.2279951982231007,0.0,xgboost
cycle2_10k,62201eb51b06e98f9d3c168a635df466a7d265377f8a7877ee143742175956de,-40.254208,0.4914051928629357,0.0,xgboost
cycle2_10k,c8094d4ab31665283eeb6b6b77ee9f4e70bb89be5a94c1b6c32adbfca304883c,-35.209812,0.2989475725295842,0.0,xgboost
cycle2_10k,fd1ca7157e6ea3157e11d5504f5d9b3f2097ad46613d10a2eba998b8a3b72cc1,-32.60204,0.5278422596896611,0.0,xgboost
cycle2_10k,a5ea66eff73a8564130767c623b2278c85bb17da507e5772ca48136357701f8a,-42.271317,0.1800439722777563,0.0,xgboost
cycle2_10k,56f84ef8a83d28712f09d82e56fd4f878e831e091981a72fec3ecfcdd79f6d1c,-38.373196,0.4083097122543572,0.0,xgboost
cycle2_10k,df0025a373039b3258176f8e1932971fbad0504b741e643563903b7ed4ba380d,-36.862453,0.1066677084143381,0.0,xgboost
cycle2_10k,deecac02c32faead7a679c3cbd18b3f8a44b6d7c6c07150f0472068c72837239,-33.22011,0.3483222804655072,0.0,xgboost
cycle2_10k,dd7f9c9bd374ca19a1a0c0a840d8546c71c66523cf658452c613f1fdfcbf72f8,-37.970257,0.5068185536800279,0.0,xgboost
cycle2_10k,55553aaa8ace7e4dc6e21882f5d9948c0ee50060b932632d2471c5b13143ae9a,-39.830364,0.2054510429338134,0.0,xgboost
cycle2_10k,e20d188b8b38f39a5c254d00f95fff0306ad8a9c3fbd9591b22f7880577ed9ec,-33.425674,0.2164249826653859,0.0,xgboost
cycle2_10k,86c06579e645dd8af2bb7981a228fbc5f7e1517079f5d4d3a1ac627c4c6eb559,-34.832684,0.2026414178992354,0.0,xgboost
cycle2_10k,c37f9e42cf2c9260788d7b27a33a4464b0bfc6373eaa53b5f3fbca17016f9dca,-31.378687,0.3372846837072112,0.0,xgboost
cycle2_10k,3f83df2a437fb1653ab3e7ebc2021755aeebbb846d7d56a0695ba818242ffe69,-40.802174,0.3824048988054317,0.0,xgboost
cycle2_10k,92ffb7e82f52341b068aff27a39729945c7ce02b3afe97765e94e8c8fb8a4ac1,-39.67791,0.1938539337644431,0.0,xgboost
cycle2_10k,6dce7e119d39c0ce197b46bc3645a196d0cf0ba35ed26fe09a7ec96c3fd60921,-39.878532,0.2101981114577261,0.0,xgboost
cycle2_10k,a21f628b0163ae48f95752e5a1b3b1ba5f14eaecd0b871c93d060ee3c8635b24,-34.395683,0.6266956410332067,0.0,xgboost
cycle2_10k,f01c1a34b9b398edb3125be114c67a438a956c91a1f37ea5efedeff9be2bbdf9,-28.443846,0.6185500092593587,0.0,xgboost
cycle2_10k,2cf431f3e4dbcf50c07e0ea19656223b714f95598dca751e3f2d96417bd800f4,-34.9279,0.55624401497091,0.0,xgboost
cycle2_10k,abb1cc9c5ce1f1a9c3b3f581977f10563b7a93ad2eadebbe30d3b44acbe9e702,-37.380207,0.5199002846837175,0.0,xgboost
cycle2_10k,19da8b53b0f84c28a8160ec39d721c733a15ac3d38200b594faf73b1a89fcd6d,-38.693523,0.7285406612867765,0.0,xgboost
cycle2_10k,0977586d90658be7c1e8e8b320c95b7031e58d2d8a2b7c7ec004cb5b1e34af91,-31.294167,0.5239395402211348,0.0,xgboost
cycle2_10k,f8d04d54f68d2d2000ad87959bff260e9d2dbad4c865d3a397ecbab85c99e685,-37.39,0.2528153628062637,0.0,xgboost
cycle2_10k,d5edea26ec7903632ea7e3a3ca750839d167594a37ce82f829e9ae91169b71ae,-36.883865,0.1251897747424571,0.0,xgboost
cycle2_10k,f6bee8396aebab7e32e5ae4a0dd12083628dffa8d11c178757002de7dc673626,-34.465828,0.3140915005378077,0.0,xgboost
cycle2_10k,4436bde13a7d5f31ace8568ec1c357a6440ecb8b385e7904a532d4cc3bff96dc,-39.793335,0.7031704687865735,0.0,xgboost
cycle2_10k,37ab1c45d63dd5e8d4e2d6f9c527d9ce7599c3056ebbd2b1f82f5e1507403f1c,-27.208252,0.8501205118795192,0.0,xgboost
cycle2_10k,76d27020178e4120cffaa5a371705ceeb1351de0d35e70a6994ff1dfb34f26f3,-42.04373,0.4260136099255478,0.0,xgboost
cycle2_10k,32c96b74f4ee773979fbfe46c7c6f409907f26366d28f2793f8905825bd9981d,-40.620743,0.0860132475008451,0.0,xgboost
cycle2_10k,c28362f00c668a9c8fdfcc313cf580e176cce7f39c7754c813f54ddda4af5896,-37.15961,0.3850222030991462,0.0,xgboost
cycle2_10k,cda82b3273dd489ad6c56c4ae1dbe25527aee11572fd0f4a185e934315272fd7,-31.318375,0.3770700204077336,0.0,xgboost
cycle2_10k,2fbad21e88d3e132e7deb3f685b539d620e5de1b66f23687c70ae53a4f13635d,-31.440369,0.4174482269503824,0.0,xgboost
cycle2_10k,5341c863912e3f212fce13163000a6ea262c02be1c5d8418243ac2fe42b94c15,-34.20542,0.6831219623912375,0.0,xgboost
cycle2_10k,05d5ef98b9114e5fe0d558fe578c704c0c04a7771f4a52250c6aecbc46c3639e,-37.44809,0.0914200612950935,0.0,xgboost
cycle2_10k,2e0d4d6287819563afb5f60f48ddc9110b313783109a1f4e3f366896056cda9b,-35.552868,0.3006816608659864,0.0,xgboost
cycle2_10k,ba9cc5b6fb736d1c35c035f3993cd71c01233565a6377d582b94186f4ccf36ce,-41.225323,0.4317384255288551,0.0,xgboost
cycle2_10k,1bbe034852cf045e8bc7659e1a126d560ed4c5415bc89ccecf76b73a554ce80a,-34.433174,0.117688807512874,0.0,xgboost
cycle2_10k,040ce68a9f85e29d1cecce6837f024374ee1ec3354969bc93e210f5cc2d03375,-40.799397,0.2375287150806904,0.0,xgboost
cycle2_10k,8c12102854077c8380252ff26ee936a1852da3c4b3e4d71a3b43b3731936cc0c,-34.676105,0.0748278392828232,0.0,xgboost
cycle2_10k,2a1488e56ecb19bfeba77e6eb2e7165ce03ba5a95e3fad9d7f4b610e33780d77,-39.790504,0.3398071591804269,0.0,xgboost
cycle2_10k,4ad752ecd7b9b39e26c1e6ff94ac26c2a916374445d869e7d6c15613de8a9900,-35.372887,0.2740217923229164,0.0,xgboost
cycle2_10k,0ebf0453dcd02144f7706d5eb3400e40e9eec729784a1bb689284030a146ac06,-40.005302,0.388839644992911,0.0,xgboost
cycle2_10k,a0ea275fc576d67ce68f4e7592349877fd828117a8714ee276f1e76478b01fbf,-40.683346,0.1420820290327611,0.0,xgboost
cycle2_10k,79e2994772f466913f7ae62c88b3040a6d43c0dbd4a1b8410c8d38320cb2753d,-39.283066,0.313597400952216,0.0,xgboost
cycle2_10k,cee659ead33efc6a3a5ec2eba987d24188f177414abb411d79478da4b555200e,-34.990646,0.4000817535181172,0.0,xgboost
cycle2_10k,50f6463f2bb9224c3196a653c098673b258e7f2b5d2af5356f0d129aa1df8158,-43.778885,0.3556517440584566,0.0,xgboost
cycle2_10k,af6ce27d98d5f057e4df9f1976c4d826ef88eb0522bb0b380aae61be91583b94,-36.84527,0.1789967906460275,0.0,xgboost
cycle2_10k,43a73ad0d562cd753a697bc27e42b2037e440857cc72bea13d787007fb48d84a,-34.98341,0.2677336334686271,0.0,xgboost
cycle2_10k,1cb76d8e89c14dac1ebe6a7a807f2ef61a96d618953e30921841e7a5a7771599,-42.510094,0.5855887333032961,0.0,xgboost
cycle2_10k,1f0079af1bb6bacce43589c9b3267b41bb9022553407a7ddf1cd4872acc81f19,-35.384617,0.1287072843181148,0.0,xgboost
cycle2_10k,2aac6c0eb488babbdbc72abdec92e3bd3de5372fbdeb25c729a393033759d201,-34.59996,0.2396988086787692,0.0,xgboost
cycle2_10k,8320e04f24e017e2f0cad0b4746e4ead2c9d725308457b0936060e32ecb4bc6c,-38.805717,0.3138900460074166,0.0,xgboost
cycle2_10k,861c8edd497c16dfdafc45994006257e96cb4eed39b3c1907ee90903db7601d2,-41.014595,0.7596547538850146,0.0,xgboost
cycle2_10k,eab6cdad945b31fb4655eb0e1a4e4b6ed3922a9c76b4b96b0e7794aa93a7cb3c,-36.74835,0.2599253790400039,0.0,xgboost
cycle2_10k,8256d7e2d2bb4a6027960972a456068149eb04b4c5e42fd198816a4e75365445,-34.149662,0.7731022969509914,0.0,xgboost
cycle2_10k,042c64a50140373f46956d069ecda9ed6bfd0dff0d19ec5651b915c76f1dce1c,-31.446718,0.7514076084868098,0.0,xgboost
cycle2_10k,d4f65fe22e4e128c11ef9de00e567bf70b80ed6e3fabbf8a4a917ee40214c775,-36.72424,0.3113776818019769,0.0,xgboost
cycle2_10k,586220e3a4cc843e19ae9631253c6064e616cef931b9b580ea3df8ed77e9386c,-42.963932,0.5223425916358474,0.0,xgboost
cycle2_10k,552c50efc1a63875ec46d77e00edb93202f99fffab1ee2ed157589daaf56a717,-41.349903,0.8006310986521041,0.0,xgboost
cycle2_10k,f62f6239b368680a46f1a9a1df8686cd1e89455ac132f356335277df78d02c28,-33.887783,0.8325603955462209,0.0,xgboost
cycle2_10k,4949c8643b1a4b6198ee50af01c08c598148f9671311387143b83bb4c072ef64,-37.476868,0.2488718499314545,0.0,xgboost
cycle2_10k,b936590ecfe1bf9595551afa7d01c6c1545991bf9ab7cb00d1f6608a7ea6fa38,-36.497223,0.4199368603391556,0.0,xgboost
cycle2_10k,91ebd688f89ca22142d066287ea62b15453ffe41eaa8560971d3059e7c13da5b,-33.572678,0.294183197785158,0.0,xgboost
cycle2_10k,019b31ef8f24e96b888565821d72d2d53835b2d0320d6bc10b4c9def16a8ec45,-42.322636,0.2782461497411497,0.0,xgboost
cycle2_10k,2c7e689400a9961dab1590f143a3b3d265340c811ca2fad3e690db6f61594379,-32.30634,0.2070950927447003,0.0,xgboost
cycle2_10k,0bebecc48308381deb13c2235ea7bf922718a27ba2094407e3ff4d39cceaf375,-31.943619,0.3816428715195353,0.0,xgboost
cycle2_10k,007ca7013586ca15ca67f94b3f4a6d4acfdd5c5376340b31b8f6bba9c733b0e2,-39.18494,0.6680077681992962,0.0,xgboost
cycle2_10k,0c0ed3ccab926a7aee5c736d48442edb197b2280e7bbfa3440ef39c281c56226,-37.71295,0.789748738561285,0.0,xgboost
cycle2_10k,8336ccd405634bdbaec722d3846419c35cbc3d1c41e31fab6d1165b0c2d41929,-34.98484,0.1267815073832802,0.0,xgboost
cycle2_10k,148ae9540fd3d768c26e11099fa583e15231a6e99375a88bc8bbd88261977851,-32.148952,0.220367058489256,0.0,xgboost
cycle2_10k,14cec785665c2cbf345d6c66ab149b68bc9bc4d20929044841d8726505181f66,-33.812107,0.4754122853083793,0.0,xgboost
cycle2_10k,53878e18b0ec201928447324a132ad4c43773f10c06f930fb99f3be62a6f3770,-44.65805,0.1496170744904708,0.0,xgboost
cycle2_10k,ffb477d1e153804da00d91106c9035e6215ebf196135e8d4a12f18d978e0959f,-38.175415,0.5011621966659828,0.0,xgboost
cycle2_10k,7ef7d62251bf5ea8a3fc4b89611d878831cec4c9baf97786b577c623e4d5a61f,-34.61996,0.6131686030030065,0.0,xgboost
cycle2_10k,04e3566c2bf1e4a8eceaf0fb737dce3b1b10f8bcea8bac82a945bf76c4ce1269,-41.11125,0.2638132512325041,0.0,xgboost
cycle2_10k,713366d985d6407de0830c8791dd2e3cef815bf96dbdfe2730e65cb2e56b1720,-42.043613,0.2913180793491379,0.0,xgboost
cycle2_10k,b9d60eff5fd7383bf2a1c62fef276635cd406023cb82f59b1d12474d4deb8e8c,-36.613598,0.342949777140616,0.0,xgboost
cycle2_10k,ef2cc6886b0e48f2ab6c6924b3547ca09fb36fd686a4c2bf69b4085260edf66c,-33.145546,0.3478233972121559,0.0,xgboost
cycle2_10k,555ff466a57e8476e70b9671ac01256833c240e6525a6edab712a4673d03b888,-46.158527,0.4223791978375066,0.0,xgboost
cycle2_10k,c6753019739ae6ea42ce07caa30334b159f12449009fad2706c18a5645bb4a09,-39.241245,0.7377661367284065,0.0,xgboost
cycle2_10k,33b87080af021283d43616ee06fbcbba69ecdb21336caef341effc452dea0925,-37.10639,0.1614761053789369,0.0,xgboost
cycle2_10k,78d83968e011a4c1d1c7b1cbba27c770f48e02ca3c0bfea0a56fdb9ae5d6a737,-37.908886,0.214454861059353,0.0,xgboost
cycle2_10k,7991c7264ab9597d86e1fb81fcfd2364e1bd6ab751f26318c57b952487043a62,-41.804512,0.8430222945283526,0.0,xgboost
cycle2_10k,88f0913891e6fd5b02594ddd7238dd37fe0f39c9179dcd5353b9001e2c8fb671,-30.549948,0.7831152084491733,0.0,xgboost
cycle2_10k,cee81a8f35deac37584791c8ec94559b87ccc22a5b8973c796c2533e980d9e2b,-37.923996,0.196738076388743,0.0,xgboost
cycle2_10k,d75650420dfe4b858185b6e351082ccdadce34b54a6725c6ba29298d856427bd,-39.91265,0.3845271968356067,0.0,xgboost
cycle2_10k,2b5be3b55c2c3bcc1655e9dad4de08be302712bcd840190f57ffa86fb0d7150d,-37.628113,0.7189692640521762,0.0,xgboost
cycle2_10k,95cd59a4d674e7e9c1af4cb2e7d36b4e343a67d46013fab5494a299beb9b3ddb,-36.352684,0.7524778227733235,0.0,xgboost
cycle2_10k,dd9b136e6698677e227a436b8c4898ee1dfc9ab3a5272c1eca4d1fbee6a5275f,-37.01656,0.3279359968268182,0.0,xgboost
cycle2_10k,452293b26bc362d542560b01e55fab9b967d7b8fd1b05b7cbf1829dce9677391,-38.692394,0.5373418325015762,0.0,xgboost
cycle2_10k,55c11a73baacc66258d8861e7e8ffd6325de992f9ce6e9c89f8f2b15f0142ae4,-32.101707,0.2887011265262252,0.0,xgboost
cycle2_10k,bd78b6d4d87b0c312700a155b2f14369acdfc69bd869a0ad1bc07451bda601ca,-37.400246,0.1525225386024842,0.0,xgboost
cycle2_10k,0492fe7957c11255d22da67d59365e6a501cda6644e0a7b8c514f6b6828e3f42,-35.759197,0.2485215407823226,0.0,xgboost
cycle2_10k,5321d5a3aa5dd30bf751bd90ddf35326fce6818aa8392a5c86a6b2ad3d7c3f6d,-37.138687,0.3689599157783671,0.0,xgboost
cycle2_10k,a2d833dafdd67635d68e7045894345b48e1126cb6d38c3b59ca5f6e2bf0c0668,-39.48447,0.0725021550541428,0.0,xgboost
cycle2_10k,fcf2f619c240bc0b8a8ab26c475eab5887df145965f2c0c75cff24c97326b484,-40.14001,0.3469045131825803,0.0,xgboost
cycle2_10k,a5f5b94930da5ee215b6b12031c6679f1f5cf5da8cf61b65dc20bf6ac630026e,-36.38883,0.4404139562455555,0.0,xgboost
cycle2_10k,399ec1b2242be34b9146ff39d250065b25e4be780ba8ef78e5b5d6ba8dd47498,-39.19715,0.3559235780896034,0.0,xgboost
cycle2_10k,ef5cded45919de46158a2838948beb3f761eafddcf3791bc2efbad8160927eff,-26.928556,0.7212788841864296,0.0,xgboost
cycle2_10k,c0fada21bccf437a70820e64edaf9ad233c5d1b503df29fd8962e04c0707d070,-43.555172,0.2726453731692447,0.0,xgboost
cycle2_10k,b5c6f27e1fc730e476b74a8cfbd7dd91437d5d7b3a7826db6e7e596c5a2f794c,-43.896652,0.3650672274615296,0.0,xgboost
cycle2_10k,76e4073ec4ff79869aba99bf4da61fb78bdb88e8b93e26500cd7ac56cbaaed33,-36.587975,0.2842852442409878,0.0,xgboost
cycle2_10k,d3866c0a1beb01a012afdb28045f10abe7e48cfc0a7b04691736e10786020b18,-37.50177,0.157397134067621,0.0,xgboost
cycle2_10k,50a8a664a2c56348294427a018a777c646bcdcae81f9ff61d461c5118fdfb163,-30.542013,0.1110178437879464,0.0,xgboost
cycle2_10k,6f2e08be5bb22b31a064551ac42e0bcbc162304d0d53961d854dedb2c66f9f5d,-38.153015,0.3743380378358364,0.0,xgboost
cycle2_10k,3a4bbad64da01e30281e191f7d3e4111f7533e9a873e5e12e39304fc48d557c0,-31.464119,0.1559290414002357,0.0,xgboost
cycle2_10k,378cc46bfaea01174b7866ca8d53f03caa70171f9370be5ab256136a2db6b420,-40.44588,0.213513891824898,0.0,xgboost
cycle2_10k,ce2dcc6b332bcf4d440bac040d19da886f7b13f6c8be8413d19928e371ee6f7d,-28.440071,0.0941436071814429,0.0,xgboost
cycle2_10k,1880c2cbc9e6ec819aaa26150ac2416d66f902d38586eb3bdf7b245c9b4d66c5,-32.885677,0.2342332626197234,0.0,xgboost
cycle2_10k,6125b487ebaf08c928889e1aa7fe182451efe4192aaedc724da8e978d2718fff,-33.207767,0.5912296024765802,0.0,xgboost
cycle2_10k,bc00542571cba4d34f56cbf7f1ccad289e41e47cd756476a82c4cd0fbd0d573e,-42.11528,0.097484163207598,0.0,xgboost
cycle2_10k,82e6051c437a373fc7cbd67cedbc6d002920e2c73054eb0f715969451d4411bc,-42.747414,0.3076650578192894,0.0,xgboost
cycle2_10k,fa107b65623907c1eb3a35b4d92b28fbafd6d5043e582ed7ad102a3891668cd1,-40.020767,0.1002230838732106,0.0,xgboost
cycle2_10k,70d29ad68a86f3e2737b743ac89a9b1bf6a09360ba7cf186c7517c98cf30fb8e,-37.44654,0.4413286044455903,0.0,xgboost
cycle2_10k,ed18e5357b848710860fe3f12abdd6323b00a4b7888c2a9eaf81735da17e6ad9,-39.9331,0.1875197957388414,0.0,xgboost
cycle2_10k,b7bb5f3e1e395ca078ce306db9f0e13f229f892054d2ca8e41eef78fc04cc3b5,-27.5506,0.6442381496232471,0.0,xgboost
cycle2_10k,c14a9893d93a67bfc28db0987afcab776ab4ac41e4e5ed05ff7174a26bde73ff,-36.819637,0.5553484411366036,0.0,xgboost
cycle2_10k,37fa49dad95232e17ce96f8ac24d2e267c972ab26e33f2892baa1e20c7531b7a,-36.78802,0.2396602178762145,0.0,xgboost
cycle2_10k,1e5ecb2e7164d0561fb5cdb4559630ddcee22cf78a58557af70b622f61a7301f,-33.399864,0.3924403770583098,0.0,xgboost
cycle2_10k,cb4ea8057f38bd352cdd7cfd85324af86f3afb1812aebdbace3cab0fff7f8d32,-34.603943,0.8626481938651427,0.0,xgboost
cycle2_10k,77aa87acca9c6090dc772a992365b10a3a00575bd1ee741ae5190b59c095d050,-38.13242,0.0943796712800017,0.0,xgboost
cycle2_10k,6bd3325b1451f9e138abe037a60747cdfb6c07b8dca99e5edba7b697926be432,-27.758951,0.5671794328483986,0.0,xgboost
cycle2_10k,0b473c3ea5bc30b5e9898ca14ce784d7226f83677269e6684c0507ebd01a7a0a,-30.770601,0.4223303302708137,0.0,xgboost
cycle2_10k,41d0c9b7dd7a8ddf176685ee0dc209cc8ed28d181e2d4754d9d18cf3cda59dca,-34.517498,0.6122153927273232,0.0,xgboost
cycle2_10k,0c42bf45ffee6b2d5c278b729df9a01eb3ec7158a1b289e61d3ce79c5c70f89e,-35.38085,0.2578562536633244,0.0,xgboost
cycle2_10k,6b15e4f280b3a7b40d78081bc8195b31f8af5f18b57eb49e008076aef4112b15,-44.3333,0.4620918811663855,0.0,xgboost
cycle2_10k,676138271f6720f7b54c608b429f49f98a2d19dc9dcd2adc1c21bb8aba8981ad,-37.068913,0.1904671125243991,0.0,xgboost
cycle2_10k,4e0a741c42dc2a7029b49424dfff7eeaeb7ea4b52fd20f9a42f0f1cf26cc2f89,-34.73203,0.2175512686902056,0.0,xgboost
cycle2_10k,9efd900d3e82467cd0123c6a7f0565b6265c13887a261f9c0b81b2b29a882568,-36.40031,0.245319211472903,0.0,xgboost
cycle2_10k,47bb747a10606dcfc78a80e9f6614d555cf80bc7c616eddcf9d0563f3cf13b20,-43.957954,0.2552347532857459,0.0,xgboost
cycle2_10k,f0a2ce431fbc8ed7ce51fd2d54417159031f1d72e10e1cf4e41bc63c3c521852,-31.050787,0.4609811588789362,0.0,xgboost
cycle2_10k,1d955120f148fa888472cf12a17eaf019e0596aa0a39e4d0f7ba538590348dc4,-38.754326,0.3858326724812973,0.0,xgboost
cycle2_10k,c59c2a190dcc112c881bfdb06d83f953f42a1c7f5e0149216d4e79eee86a0636,-40.49856,0.2880042823885576,0.0,xgboost
cycle2_10k,7b6e025bae8ab18597038d44c2a7fca24363a97122baa8b4ad52aee3180b0884,-42.732277,0.3531435603329574,0.0,xgboost
cycle2_10k,ad7fef579df545e7626283614fee29ab62da65b89e48115fe667c0316a84f738,-37.222374,0.3578170880080136,0.0,xgboost
cycle2_10k,6229db850d405233233c36c0bd576657bca9c6a75702cdf39b9a1b63e79a4549,-36.30598,0.1295182224128758,0.0,xgboost
cycle2_10k,f7c5ba19d74d1c287d1790eb9740a8c7e1233b628324d526dac649109db6adaf,-38.311993,0.3897095076330483,0.0,xgboost
cycle2_10k,ae4b3787ddfcedd072dde4a6db740f1b6ee19b6ac2be2dd3e4ab108abe2be063,-40.782673,0.2080549221274664,0.0,xgboost
cycle2_10k,3f85717324b186d95163623f49662a8319a73f38a8386486403909fe7c4c3c58,-35.907036,0.1003428168036593,0.0,xgboost
cycle2_10k,dcfb352dffc7b844c7cad2ed6407200562048211ab9ae989a319fa68781298a7,-39.471924,0.4341659438668535,0.0,xgboost
cycle2_10k,e6767a596291458799e7b000f0e824a962eefbb277d8c6cf4f589b762eac33d5,-35.15628,0.6084199900901708,0.0,xgboost
cycle2_10k,e9fb2517de5081fc66d2b068be4b925c02d460d098c2d99cf440261070260ba2,-35.358837,0.2858787668862905,0.0,xgboost
cycle2_10k,36c51f623340fc310f6af57a09b1e35afb1290344884a5044ea9bf85012569b4,-38.53066,0.5286277039506573,0.0,xgboost
cycle2_10k,5f7bcf40600e1f6aa0af28d0904b40fc6ae9d4bf5687793cba518a167863904a,-38.11131,0.1576466193854219,0.0,xgboost
cycle2_10k,2caf8eed538bec7babb8ec1011e9e04c15706749bd78e67bba8dc79ba0c5ad14,-36.695675,0.5010756618972312,0.0,xgboost
cycle2_10k,397d4d692dedbbeeab42f67a17fef093b0c148c006fd16c5cf921eacec29fc37,-36.439674,0.197442262865389,0.0,xgboost
cycle2_10k,57516fb4d0e7f29d84b979dbb4a3ccee7a48bc3dfe3b9ff74eb280161b5c8cc5,-45.85107,0.1768801866487368,0.0,xgboost
cycle2_10k,496bac942d1732117a177fe031ffdf136ec605b70defc58efe498b4b249966bd,-39.91023,0.2497985717194599,0.0,xgboost
cycle2_10k,bb82a5b4c781f2df383871bc0fe2a72fd01c685197853136e1627ece9b0a2678,-42.68353,0.3115374867758353,0.0,xgboost
cycle2_10k,48679b287b62e28a28877257e51b0ed4a3f2e6c20d261ed8f3c3cf99847598d4,-39.453556,0.4079409072867235,0.0,xgboost
cycle2_10k,2b38c11096614ad8b8225f6d5e1fe3ad23a6eac04a79cfd46ddf3a64ee627c26,-34.39107,0.2704415553503834,0.0,xgboost
cycle2_10k,d9dba3e4d3f37cbb902ed0fd49ecbfe381e4bb70790d9432f4dcfd042ac5ebe0,-35.152218,0.3286785240996318,0.0,xgboost
cycle2_10k,11b389c4a2586540d84282f565ff2eda6071ad9e9f7b98fcd58a226cca4ffab0,-36.678913,0.3949958154559286,0.0,xgboost
cycle2_10k,b83e85fd4cc2590e606122172c8d0626610d96a108d95e2633802661db566a00,-40.266655,0.3336283776686789,0.0,xgboost
